pr_id,pr_title,pr_author,state,created_at,merged_at,body
64792,"BUG: .loc with (scalar, list) on MultiIndex not dropping scalar level",jbrockmendel,closed,2026-03-23T20:59:02Z,2026-04-04T18:40:28Z,"## Summary
- When using `.loc` with a tuple indexer containing a scalar and a list on a MultiIndex (e.g., `df.loc[(1, [3, 4]), :]`), the scalar-indexed level was not being dropped from the result
- The fix adds level-dropping logic after the `.iloc` selection in `_LocIndexer._getitem_axis`, dropping levels whose key component is a non-list-like scalar
- Tuple labels that are scalar entries in a MultiIndex level (e.g., `(0, 1)` as a label in level y) are correctly recognized as scalars via `labels.levels[idx].get_loc(k)`, rather than being misclassified as list-like sequences (GH#27591)
- When all levels are scalar-indexed, the result reduces dimensionality (e.g., DataFrame to Series) instead of raising from `droplevel`

Partially addresses GH#62926 — the scalar+list case is now fixed, but the scalar+slice case (e.g., `df.loc[(slice(None), 1), :]`) is deferred because `stack`/`unstack` and other internal operations currently rely on all levels being preserved in the presence of slices.

closes #18631

## Test plan
- [x] Verified the fix with the exact example from the issue
- [x] Tested edge cases: list+scalar, both lists, scalar+list on 2-level MI, Series
- [x] Tested that `df.loc[:, full_tuple_key]` matches `df[full_tuple_key]` for tuple-label MultiIndex levels
- [x] All indexing tests pass (frame, series, multiindex)
- [x] Updated test expectations that were testing old buggy behavior

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64791,BUG: Fix float16 overflow in nanmean/nansum by upcasting to float64,jbrockmendel,closed,2026-03-23T20:58:43Z,2026-03-24T16:45:32Z,"## Summary
- Upcast `float16` to `float64` for the sum accumulator in `nansum` and `nanmean`, matching numpy's behavior
- Previously, `Series([60000.0, 60000.0], dtype=""float16"").mean()` returned `inf` due to overflow in the intermediate sum

closes #43929

## Test plan
- [x] Added `test_nanmean_float16_overflow` verifying both `mean()` and `sum()` on float16 data
- [x] Existing `test_nanops.py` tests pass (245 passed)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64790,BUG: date_range excludes last offset boundary when end time < start time,jbrockmendel,closed,2026-03-23T20:57:31Z,2026-03-29T18:12:10Z,"## Summary
- For calendar-based offsets (`MS`, `ME`, `QS`, `YS`, etc.), `date_range` could exclude the last offset boundary when `end`'s time-of-day was earlier than `start`'s. For example, `date_range('2020-02-01 15:00', '2020-05-01 01:00', freq='MS')` excluded May.
- Root cause: all generated timestamps inherit `start`'s time-of-day, but the loop boundary comparison used `end`'s original time, so `2020-05-01 15:00 > 2020-05-01 01:00` caused May to be dropped.
- Fix: in `_generate_range`, adjust `end`'s time-of-day to match `start`'s before the boundary comparison, since that's the time all generated timestamps will have. Excludes `BusinessHour`/`CustomBusinessHour` where intraday time is semantically meaningful.

closes #35342

## Test plan
- [x] Added parametrized tests for `MS`, `ME`, `QS`, `YS` frequencies
- [x] All 399 `test_date_range.py` tests pass (including `BusinessHour` tests)
- [x] All 3182 datetime index tests pass
- [x] All 5533 offset tests pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64789,BUG: groupby with Grouper(freq=...) raises when all keys are NaT,jbrockmendel,closed,2026-03-23T20:55:35Z,2026-04-01T18:27:59Z,"## Summary
- Fixes #43486
- `df.groupby(pd.Grouper(freq=""ME"", key=""date""))` raised `AttributeError: 'NaTType' object has no attribute 'normalize'` when all grouping keys were NaT
- `_get_time_bins` now filters NaTs from the axis up front (and re-inserts the NaT bin afterward), rather than deferring NaT handling to `generate_bins_dt64` — which couldn't help because the crash occurred earlier, when `ax.min()` returned NaT and was passed to `_get_timestamp_range_edges`

## Test plan
- [x] Added regression test `test_groupby_all_nat_timegrouper`
- [x] Verified identical `_get_time_bins` output for mixed-NaT cases before and after the change
- [x] All resample and timegrouper tests pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64788,BUG: fix date_range inclusive filtering with periods,jbrockmendel,closed,2026-03-23T20:52:03Z,2026-03-25T19:59:00Z,"## Summary
- fixes `date_range` ignoring the `inclusive` parameter when called with `start`+`periods` or `end`+`periods` (without the other endpoint)
- When `end` (or `start`) was `None`, `Timestamp(None)` produced `NaT`, so the endpoint comparison always failed and the boundary value was never filtered out
- Fixes by defaulting to the actual array endpoints when `start`/`end` is `None`

closes #46331

## Test plan
- Added parametrized tests for `start`+`periods` and `end`+`periods` across all four `inclusive` values (`both`, `left`, `right`, `neither`)
- All existing `date_range` tests continue to pass

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64787,"PERF: reduce overhead in __finalize__, to_numpy, __getitem__, and dtypes",jbrockmendel,closed,2026-03-23T20:49:02Z,2026-03-24T16:48:54Z,"## Summary
- Skip `allows_duplicate_labels` setter in `__finalize__` when the common case (`True`) applies, avoiding property accesses and weakref dereference (~51% faster)
- Use `object.__setattr__` for `_name` in `_box_col_values`, `_constructor_sliced_from_mgr`, and `_ixs` to bypass `NDFrame.__setattr__` overhead (~16-20% faster column access)
- Short-circuit `shares_memory` in `to_numpy` with identity check and reuse already-fetched `values` (~49% faster `Series.to_numpy`)
- Pass `copy=False` in `_maybe_align_series_as_frame` for temporary DataFrame
- Pass `copy=False` in `dtypes` property since `get_dtypes()` returns a new array (~24% faster)

closes #57431

## Test plan
- [x] Existing tests pass (`test_duplicate_labels`, `test_finalize`, `test_subclass`, `test_arithmetic`, `test_to_numpy`, `test_dtypes`, `test_fillna`, `test_astype`, indexing tests)
- [x] Added `test_concat_mixed_allows_duplicate_labels` for `input_objs` path coverage
- [x] Added `test_to_numpy_copy_false_returns_readonly_view` for read-only view path coverage

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64786,PERF: use searchsorted in IntervalIndex.get_indexer for monotonic indexes,jbrockmendel,closed,2026-03-23T20:48:41Z,2026-04-04T16:52:32Z,"## Summary

- For monotonic non-overlapping `IntervalIndex` with scalar targets, `_get_indexer` now uses `searchsorted` on the endpoints instead of the `IntervalTree`, giving O(n·log(m)) vectorized lookups instead of per-point tree traversal
- ~25x speedup for large arrays (e.g. `pd.cut` with 1M values and 799 bins: 1659ms → 52ms)
- Falls back to IntervalTree for non-monotonic indexes
- Added tests for all `closed` modes, gaps, NaN, datetime/timedelta, and non-monotonic fallback

closes #47614

## Test plan
- [x] All existing IntervalIndex, cut, qcut, reindex, and interval indexing tests pass (1965 passed)
- [x] New `TestGetIndexerMonotonic` class covers scalar targets with all 4 `closed` values, NaN handling, non-monotonic fallback, datetime, and timedelta
- [x] New `test_cut_intervalindex_closed` and `test_cut_intervalindex_with_gaps` cover `pd.cut` with IntervalIndex bins

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64785,PERF: avoid boxing in Term.type for PeriodArray/IntervalArray,jbrockmendel,closed,2026-03-23T20:48:18Z,2026-03-24T16:46:59Z,"## Summary
- `Term.type` accessed `.values.dtype` which triggers `external_values()` → `astype(object)` → `_box_values()` for PeriodArray and IntervalArray, boxing every element into a Python object. This was called ~14 times during expression tree construction.
- Use `.dtype` directly (O(1) for Series/ndarray) and return `object` dtype explicitly for Period/Interval to preserve eval routing behavior.
- ~200x speedup for `DataFrame.query` on Period-dtype columns.

closes #35247

## Test plan
- [x] Added `test_query_period_dtype` — queries on Period-dtype column across all engine/parser combos
- [x] Added `test_query_interval_dtype` — queries on Interval-dtype column
- [x] Full eval/query test suite passes (11,579 tests)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
64784,DOC: Add MSVC v143 fallback for cl.exe not found error,r266-tech,closed,2026-03-23T14:41:20Z,,"## Description

When the MSVC v142 optional component doesn't resolve the `cl.exe` build error on Windows, users should also try adding the MSVC v143 - VS 2022 C++ x64/x86 build tools component.

This was reported by a contributor who found that MSVC v143 resolved their issue when v142 did not.

## Changes
- Added a fallback note in the contributing environment docs under the Windows C compiler installation section.

Closes #64650"
64782,Bump github/codeql-action from 4.32.6 to 4.34.1,dependabot[bot],closed,2026-03-23T08:23:35Z,2026-03-23T16:58:19Z,"Bumps [github/codeql-action](https://github.com/github/codeql-action) from 4.32.6 to 4.34.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/releases"">github/codeql-action's releases</a>.</em></p>
<blockquote>
<h2>v4.34.1</h2>
<ul>
<li>Downgrade default CodeQL bundle version to <a href=""https://github.com/github/codeql-action/releases/tag/codeql-bundle-v2.24.3"">2.24.3</a> due to issues with a small percentage of Actions and JavaScript analyses. <a href=""https://redirect.github.com/github/codeql-action/pull/3762"">#3762</a></li>
</ul>
<h2>v4.34.0</h2>
<ul>
<li>Added an experimental change which disables TRAP caching when <a href=""https://redirect.github.com/github/roadmap/issues/1158"">improved incremental analysis</a> is enabled, since improved incremental analysis supersedes TRAP caching. This will improve performance and reduce Actions cache usage. We expect to roll this change out to everyone in March. <a href=""https://redirect.github.com/github/codeql-action/pull/3569"">#3569</a></li>
<li>We are rolling out improved incremental analysis to C/C++ analyses that use build mode <code>none</code>. We expect this rollout to be complete by the end of April 2026. <a href=""https://redirect.github.com/github/codeql-action/pull/3584"">#3584</a></li>
<li>Update default CodeQL bundle version to <a href=""https://github.com/github/codeql-action/releases/tag/codeql-bundle-v2.25.0"">2.25.0</a>. <a href=""https://redirect.github.com/github/codeql-action/pull/3585"">#3585</a></li>
</ul>
<h2>v4.33.0</h2>
<ul>
<li>
<p>Upcoming change: Starting April 2026, the CodeQL Action will skip collecting file coverage information on pull requests to improve analysis performance. File coverage information will still be computed on non-PR analyses. Pull request analyses will log a warning about this upcoming change. <a href=""https://redirect.github.com/github/codeql-action/pull/3562"">#3562</a></p>
<p>To opt out of this change:</p>
<ul>
<li><strong>Repositories owned by an organization:</strong> Create a custom repository property with the name <code>github-codeql-file-coverage-on-prs</code> and the type &quot;True/false&quot;, then set this property to <code>true</code> in the repository's settings. For more information, see <a href=""https://docs.github.com/en/organizations/managing-organization-settings/managing-custom-properties-for-repositories-in-your-organization"">Managing custom properties for repositories in your organization</a>. Alternatively, if you are using an advanced setup workflow, you can set the <code>CODEQL_ACTION_FILE_COVERAGE_ON_PRS</code> environment variable to <code>true</code> in your workflow.</li>
<li><strong>User-owned repositories using default setup:</strong> Switch to an advanced setup workflow and set the <code>CODEQL_ACTION_FILE_COVERAGE_ON_PRS</code> environment variable to <code>true</code> in your workflow.</li>
<li><strong>User-owned repositories using advanced setup:</strong> Set the <code>CODEQL_ACTION_FILE_COVERAGE_ON_PRS</code> environment variable to <code>true</code> in your workflow.</li>
</ul>
</li>
<li>
<p>Fixed <a href=""https://redirect.github.com/github/codeql-action/issues/3555"">a bug</a> which caused the CodeQL Action to fail loading repository properties if a &quot;Multi select&quot; repository property was configured for the repository. <a href=""https://redirect.github.com/github/codeql-action/pull/3557"">#3557</a></p>
</li>
<li>
<p>The CodeQL Action now loads <a href=""https://docs.github.com/en/organizations/managing-organization-settings/managing-custom-properties-for-repositories-in-your-organization"">custom repository properties</a> on GitHub Enterprise Server, enabling the customization of features such as <code>github-codeql-disable-overlay</code> that was previously only available on GitHub.com. <a href=""https://redirect.github.com/github/codeql-action/pull/3559"">#3559</a></p>
</li>
<li>
<p>Once <a href=""https://docs.github.com/en/code-security/how-tos/secure-at-scale/configure-organization-security/manage-usage-and-access/giving-org-access-private-registries"">private package registries</a> can be configured with OIDC-based authentication for organizations, the CodeQL Action will now be able to accept such configurations. <a href=""https://redirect.github.com/github/codeql-action/pull/3563"">#3563</a></p>
</li>
<li>
<p>Fixed the retry mechanism for database uploads. Previously this would fail with the error &quot;Response body object should not be disturbed or locked&quot;. <a href=""https://redirect.github.com/github/codeql-action/pull/3564"">#3564</a></p>
</li>
<li>
<p>A warning is now emitted if the CodeQL Action detects a repository property whose name suggests that it relates to the CodeQL Action, but which is not one of the properties recognised by the current version of the CodeQL Action. <a href=""https://redirect.github.com/github/codeql-action/pull/3570"">#3570</a></p>
</li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/blob/main/CHANGELOG.md"">github/codeql-action's changelog</a>.</em></p>
<blockquote>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>[UNRELEASED]</h2>
<p>No user facing changes.</p>
<h2>4.34.1 - 20 Mar 2026</h2>
<ul>
<li>Downgrade default CodeQL bundle version to <a href=""https://github.com/github/codeql-action/releases/tag/codeql-bundle-v2.24.3"">2.24.3</a> due to issues with a small percentage of Actions and JavaScript analyses. <a href=""https://redirect.github.com/github/codeql-action/pull/3762"">#3762</a></li>
</ul>
<h2>4.34.0 - 20 Mar 2026</h2>
<ul>
<li>Added an experimental change which disables TRAP caching when <a href=""https://redirect.github.com/github/roadmap/issues/1158"">improved incremental analysis</a> is enabled, since improved incremental analysis supersedes TRAP caching. This will improve performance and reduce Actions cache usage. We expect to roll this change out to everyone in March. <a href=""https://redirect.github.com/github/codeql-action/pull/3569"">#3569</a></li>
<li>We are rolling out improved incremental analysis to C/C++ analyses that use build mode <code>none</code>. We expect this rollout to be complete by the end of April 2026. <a href=""https://redirect.github.com/github/codeql-action/pull/3584"">#3584</a></li>
<li>Update default CodeQL bundle version to <a href=""https://github.com/github/codeql-action/releases/tag/codeql-bundle-v2.25.0"">2.25.0</a>. <a href=""https://redirect.github.com/github/codeql-action/pull/3585"">#3585</a></li>
</ul>
<h2>4.33.0 - 16 Mar 2026</h2>
<ul>
<li>
<p>Upcoming change: Starting April 2026, the CodeQL Action will skip collecting file coverage information on pull requests to improve analysis performance. File coverage information will still be computed on non-PR analyses. Pull request analyses will log a warning about this upcoming change. <a href=""https://redirect.github.com/github/codeql-action/pull/3562"">#3562</a></p>
<p>To opt out of this change:</p>
<ul>
<li><strong>Repositories owned by an organization:</strong> Create a custom repository property with the name <code>github-codeql-file-coverage-on-prs</code> and the type &quot;True/false&quot;, then set this property to <code>true</code> in the repository's settings. For more information, see <a href=""https://docs.github.com/en/organizations/managing-organization-settings/managing-custom-properties-for-repositories-in-your-organization"">Managing custom properties for repositories in your organization</a>. Alternatively, if you are using an advanced setup workflow, you can set the <code>CODEQL_ACTION_FILE_COVERAGE_ON_PRS</code> environment variable to <code>true</code> in your workflow.</li>
<li><strong>User-owned repositories using default setup:</strong> Switch to an advanced setup workflow and set the <code>CODEQL_ACTION_FILE_COVERAGE_ON_PRS</code> environment variable to <code>true</code> in your workflow.</li>
<li><strong>User-owned repositories using advanced setup:</strong> Set the <code>CODEQL_ACTION_FILE_COVERAGE_ON_PRS</code> environment variable to <code>true</code> in your workflow.</li>
</ul>
</li>
<li>
<p>Fixed <a href=""https://redirect.github.com/github/codeql-action/issues/3555"">a bug</a> which caused the CodeQL Action to fail loading repository properties if a &quot;Multi select&quot; repository property was configured for the repository. <a href=""https://redirect.github.com/github/codeql-action/pull/3557"">#3557</a></p>
</li>
<li>
<p>The CodeQL Action now loads <a href=""https://docs.github.com/en/organizations/managing-organization-settings/managing-custom-properties-for-repositories-in-your-organization"">custom repository properties</a> on GitHub Enterprise Server, enabling the customization of features such as <code>github-codeql-disable-overlay</code> that was previously only available on GitHub.com. <a href=""https://redirect.github.com/github/codeql-action/pull/3559"">#3559</a></p>
</li>
<li>
<p>Once <a href=""https://docs.github.com/en/code-security/how-tos/secure-at-scale/configure-organization-security/manage-usage-and-access/giving-org-access-private-registries"">private package registries</a> can be configured with OIDC-based authentication for organizations, the CodeQL Action will now be able to accept such configurations. <a href=""https://redirect.github.com/github/codeql-action/pull/3563"">#3563</a></p>
</li>
<li>
<p>Fixed the retry mechanism for database uploads. Previously this would fail with the error &quot;Response body object should not be disturbed or locked&quot;. <a href=""https://redirect.github.com/github/codeql-action/pull/3564"">#3564</a></p>
</li>
<li>
<p>A warning is now emitted if the CodeQL Action detects a repository property whose name suggests that it relates to the CodeQL Action, but which is not one of the properties recognised by the current version of the CodeQL Action. <a href=""https://redirect.github.com/github/codeql-action/pull/3570"">#3570</a></p>
</li>
</ul>
<h2>4.32.6 - 05 Mar 2026</h2>
<ul>
<li>Update default CodeQL bundle version to <a href=""https://github.com/github/codeql-action/releases/tag/codeql-bundle-v2.24.3"">2.24.3</a>. <a href=""https://redirect.github.com/github/codeql-action/pull/3548"">#3548</a></li>
</ul>
<h2>4.32.5 - 02 Mar 2026</h2>
<ul>
<li>Repositories owned by an organization can now set up the <code>github-codeql-disable-overlay</code> custom repository property to disable <a href=""https://redirect.github.com/github/roadmap/issues/1158"">improved incremental analysis for CodeQL</a>. First, create a custom repository property with the name <code>github-codeql-disable-overlay</code> and the type &quot;True/false&quot; in the organization's settings. Then in the repository's settings, set this property to <code>true</code> to disable improved incremental analysis. For more information, see <a href=""https://docs.github.com/en/organizations/managing-organization-settings/managing-custom-properties-for-repositories-in-your-organization"">Managing custom properties for repositories in your organization</a>. This feature is not yet available on GitHub Enterprise Server. <a href=""https://redirect.github.com/github/codeql-action/pull/3507"">#3507</a></li>
<li>Added an experimental change so that when <a href=""https://redirect.github.com/github/roadmap/issues/1158"">improved incremental analysis</a> fails on a runner — potentially due to insufficient disk space — the failure is recorded in the Actions cache so that subsequent runs will automatically skip improved incremental analysis until something changes (e.g. a larger runner is provisioned or a new CodeQL version is released). We expect to roll this change out to everyone in March. <a href=""https://redirect.github.com/github/codeql-action/pull/3487"">#3487</a></li>
<li>The minimum memory check for improved incremental analysis is now skipped for CodeQL 2.24.3 and later, which has reduced peak RAM usage. <a href=""https://redirect.github.com/github/codeql-action/pull/3515"">#3515</a></li>
<li>Reduced log levels for best-effort private package registry connection check failures to reduce noise from workflow annotations. <a href=""https://redirect.github.com/github/codeql-action/pull/3516"">#3516</a></li>
<li>Added an experimental change which lowers the minimum disk space requirement for <a href=""https://redirect.github.com/github/roadmap/issues/1158"">improved incremental analysis</a>, enabling it to run on standard GitHub Actions runners. We expect to roll this change out to everyone in March. <a href=""https://redirect.github.com/github/codeql-action/pull/3498"">#3498</a></li>
<li>Added an experimental change which allows the <code>start-proxy</code> action to resolve the CodeQL CLI version from feature flags instead of using the linked CLI bundle version. We expect to roll this change out to everyone in March. <a href=""https://redirect.github.com/github/codeql-action/pull/3512"">#3512</a></li>
<li>The previously experimental changes from versions 4.32.3, 4.32.4, 3.32.3 and 3.32.4 are now enabled by default. <a href=""https://redirect.github.com/github/codeql-action/pull/3503"">#3503</a>, <a href=""https://redirect.github.com/github/codeql-action/pull/3504"">#3504</a></li>
</ul>
<h2>4.32.4 - 20 Feb 2026</h2>
<ul>
<li>Update default CodeQL bundle version to <a href=""https://github.com/github/codeql-action/releases/tag/codeql-bundle-v2.24.2"">2.24.2</a>. <a href=""https://redirect.github.com/github/codeql-action/pull/3493"">#3493</a></li>
<li>Added an experimental change which improves how certificates are generated for the authentication proxy that is used by the CodeQL Action in Default Setup when <a href=""https://docs.github.com/en/code-security/how-tos/secure-at-scale/configure-organization-security/manage-usage-and-access/giving-org-access-private-registries"">private package registries are configured</a>. This is expected to generate more widely compatible certificates and should have no impact on analyses which are working correctly already. We expect to roll this change out to everyone in February. <a href=""https://redirect.github.com/github/codeql-action/pull/3473"">#3473</a></li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/github/codeql-action/commit/38697555549f1db7851b81482ff19f1fa5c4fedc""><code>3869755</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3763"">#3763</a> from github/update-v4.34.1-095e0fe50</li>
<li><a href=""https://github.com/github/codeql-action/commit/20e68ac12bc8d1eb16a56d3ef4e78263197d2e47""><code>20e68ac</code></a> Update changelog for v4.34.1</li>
<li><a href=""https://github.com/github/codeql-action/commit/095e0fe505bb5ab6198675d021352632c2c69a46""><code>095e0fe</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3762"">#3762</a> from github/henrymercer/downgrade-default-bundle</li>
<li><a href=""https://github.com/github/codeql-action/commit/47b94fe61cd788995769140a7a8adffec0738aa1""><code>47b94fe</code></a> Add changelog note</li>
<li><a href=""https://github.com/github/codeql-action/commit/51a1d6917f5d33f400200c675401974da443b2ea""><code>51a1d69</code></a> Downgrade default bundle to codeql-bundle-v2.24.3</li>
<li><a href=""https://github.com/github/codeql-action/commit/510cf736e330d7eb9bc471636d65aaa180118824""><code>510cf73</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3589"">#3589</a> from github/mergeback/v4.34.0-to-main-c6f93110</li>
<li><a href=""https://github.com/github/codeql-action/commit/89f0c86efa3acf01faeff510383f0c4a4152760a""><code>89f0c86</code></a> Rebuild</li>
<li><a href=""https://github.com/github/codeql-action/commit/c3f90ba975e427c1913b529a89ef97a2442493f2""><code>c3f90ba</code></a> Update changelog and version after v4.34.0</li>
<li><a href=""https://github.com/github/codeql-action/commit/c6f931105cb2c34c8f901cc885ba1e2e259cf745""><code>c6f9311</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3588"">#3588</a> from github/update-v4.34.0-30c555a52</li>
<li><a href=""https://github.com/github/codeql-action/commit/eeb9b3f4244c2945a20b9761dfa77f19d468d35f""><code>eeb9b3f</code></a> Update changelog for v4.34.0</li>
<li>Additional commits viewable in <a href=""https://github.com/github/codeql-action/compare/0d579ffd059c29b07949a3cce3983f0780820c98...38697555549f1db7851b81482ff19f1fa5c4fedc"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=github/codeql-action&package-manager=github_actions&previous-version=4.32.6&new-version=4.34.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>"
